title,text,url,similarity_score
Oxford Martin School founder and GF2045 keynote speaker James Martin dies,"At Global Future 2045, in NYC, June 15-16, the keynote speaker represented rampant technological change as both a problem and a benefit, and it needed to be addressed as such. He died on June 24.
Martin established the Oxford Martin School in Oxford to focus on future challenges facing mankind and spoke eloquently about how technologists needed to work with all the other players involved with their products.
He worked with IBM and was the principal developer of real-time database systems including the American Airlines and BOAC reservation systems. He also wrote The Meaning of the 21st Century, which was made into a major film, narrated by Michael Douglas. He was a Pulitzer nominee for his book The Wired Society.",https://www.therobotreport.com/oxford-martin-school-founder-and-gf2045-keynote-speaker-james-martin-dies/,[[0.067842]]
Siemens Sees Atlas 3D as Part of Additive Manufacturing Puzzle,"Atlas 3D's Sunata software reduces downstream 3D printing errors caused by thermal distortion.
From day one, 3D printing was supposed to provide an easy avenue for companies to create anything. Unfortunately, potholes in the road have made it difficult from most firms to easily transition designs from small runs to useful production parts.
The high rate of 3D print failures is a key challenge companies face in leveraging additive manufacturing for high-volume production. Parts often need to go through several design and analysis iterations before the optimal build orientation and support structures are determined. Typically, designers don’t have the capabilities to consider such factors as part orientation, distortion, and heat extraction uniformity in their design. This puts the onus on engineering specialists to resolve such issues.
Sunata software, created by Plymouth, IN-based Altas 3D, aims to solve this problem by giving front-end designers a quick, easy and automated way to get much closer to a “right first time” build. Sunata is a GPU-accelerated high-performance computing additive manufacturing software solution that can deliver results up to one hundred times faster than other build simulation solutions on the market. GPU-accelerated computing is the employment of a graphics processing unit (GPU) along with a computer processing unit (CPU) to facilitate processing-intensive operations such as deep learning, analytics and engineering applications.
Joining Siemens
Siemens signed an agreement to acquire Atlas 3D Inc. as part of Siemens Digital Industries Software, where its solutions will expand additive manufacturing capabilities in the Xcelerator portfolio of software. Atlas' Sunata software that works with direct metal laser sintering (DMLS) printers to automatically provide design engineers with the optimal print orientation and requisite support structures for additive parts in near real-time.
Sunata software uses thermal distortion analysis to provide a simple, automated way to optimize part build orientation and generate support structures. This approach allows the designer—rather than the analyst—to perform these simulations, thereby reducing the downstream analysis that needs to be conducted via Simcenter software to achieve a part that meets design requirements.
Siemens plans to make the Atlas 3D solution available through its online Additive Manufacturing Network.
“We welcome Atlas 3D to the Siemens community as the newest member of our additive manufacturing team. Our solutions industrialize additive manufacturing for large enterprises, 3D printing service bureaus, design firms and CAD designers,” said Zvi Feuer, Senior Vice President, Manufacturing Engineering Software of Siemens Digital Industries Software. “The cloud-based Sunata software makes it easy for designers to determine the optimal way to 3D print parts for high quality and repeatability. The combination of Sunata with the robust CAE additive manufacturing tools in Simcenter enables a ‘right first time’ approach for industrial 3D printing.”
“The power of Sunata is that it equips designers to more easily design parts that are printable, which helps companies more quickly realize the benefits of additive manufacturing,” said Chad Barden, Chief Executive Officer of Atlas 3D. “As part of Siemens, we look forward to introducing Sunata to customers who already have Siemens’ AM solutions and can achieve new efficiencies in their front-end design-for-additive process, as well as companies who have yet to start their additive manufacturing journey.”",https://www.industryweek.com/technology-and-iiot/article/22028576/siemens-sees-atlas-3d-as-part-of-additive-manufacturing-puzzle,[[0.06757288]]
The Industrial Internet Consortium Updates Industrial Internet Vocabulary Technical Report,"The Industrial Internet Consortium (IIC), the organization focused on accelerating the adoption of the Industrial Internet of Things (IIoT), recently announced version 2.1 of the Industrial Internet Vocabulary Technical Report. Designed to reduce confusion in the marketplace, the report is a foundational document that provides a common set of definitions for IIoT terms used in all IIC documents. It is also intended as a reference for anyone working in IIoT, including those in IT, OT and vertical industries.
According to the IIC, the new version of the report serves an urgent need in the industry by defining new IIoT vocabulary terms that are widely used across many vertical industries. The report adds definitions for terms used in data management, edge and edge computing, IT/OT convergence, connectivity, interoperability, brownfield and greenfield.
“People from different backgrounds and different vertical industries will often use different terms to mean the same thing. Additionally, the industrial internet has core concepts that mean different things to different people,” said Anish Karmarkar, Co-Chair of the Vocabulary Task Group, and Senior Director, Standards Strategy & Architecture at Oracle. “Without an agreed upon vocabulary, there’s a lot of room for misunderstandings. For example, we’ve defined IT/OT convergence as a process of interweaving IT and OT in order to create IIoT systems. While IT/OT convergence is a hot topic today, not everyone is on the same page as to what it exactly means.”
The report provides definitions for data management, including data, data at rest, data in motion, data in use, data integrity and many others to make communication on this subject easier for IIoT stakeholders. The report also clears up confusion on “connectivity” and “interoperability,” which IIoT stakeholders often mix up. “Connectivity” means the ability of a system or app to communicate with other systems or apps via networks. “Interoperability” means the ability of two or more systems or apps to exchange and use that information.
“Edge and edge computing are hotly debated topics in IIoT this year,” said Marcellus Buchheit, one of the primary authors of the IIC IIoT Vocabulary Technical Report, and President & CEO, Wibu-Systems USA Inc. and Co-Founder, Wibu-Systems AG. “IIoT stakeholders in every industry have been asking ‘where is the edge,’ or ‘what is edge computing.’ The report defines the ‘edge’ as the boundary between pertinent digital and physical entities, delineated by IoT devices, and ‘edge computing’ as distributed computing that is performed near the edge, where the nearness is determined by the system requirements. At the moment, the IIC is the only consortium to provide definitions for ‘edge’ and ‘edge computing.’”
The IIC will continue to revise the IIC IIoT Vocabulary Technical Report with definitions for new IIoT terms. IIC IIoT Vocabulary Technical Report and a list of IIC members who contributed can be found (for free) on the IIC Website at https://www.iiconsortium.org/pdf/IIC_Vocab_Technical_Report_2.1.pdf",https://www.engineering.com/AdvancedManufacturing/ArticleID/17523/The-Industrial-Internet-Consortium-Updates-Industrial-Internet-Vocabulary-Technical-Report.aspx,[[0.06749499]]
Chewing over the Cognitive Factory,"The Manufacturer and IBM recently brought together some of the top minds and leading manufacturers in the country to discuss the state of British manufacturing at an invite-only dinner in Birmingham.
With some of the country’s most cutting-edge manufacturers and fast-moving SMEs, dinner guests chewed over the concept of Industry 4.0 and the cognitive factory.
Industry 4.0: Data lakes or information puddles
One of the biggest discussion points from the evening was, “How do we make Industry 4.0 profitable?” Outlays on automation machinery, connected systems, cloud computing and sensors can all add up extremely quickly to those undergoing a digital transformation and it isn’t always immediately apparent what to do with all of the new capabilities.
Big data is one of the areas that manufacturers have been encouraged to explore, but the plethora of data that can be collected often creates what is known as a ‘data lake’. Data flows in to a growing pool of information without being used.
Guests discussed differing views on data collection, ‘edge’ processing and the validity of data retention. There was agreement that getting some kind of insight (and therefore value) out of data is a key element to evolving manufacturing efficiency. A discussion on whether lakes of unused data were a waste of resource or a future enabler elicited varied views.
The consensus was that data needs to be collected and stored in smaller, more manageable sections so that real value can be pulled from it. A phrase used was ‘information puddles’, demonstrating an acceptance that certain information will likely be siloed in an organisation with limited value in a business case to join all information together. These puddles can then be sifted through to find value and steer businesses towards new business models and service offerings from the insight.
How do you monetise big ideas?
Large companies and organisations such as the Catapults, are constantly pushing the envelope of what is possible in manufacturing, spending millions developing new ways to improve processes and overhaul businesses.
The bleeding-edge technology and ideas behind them are astounding, the issue is successfully commercialising those innovations. Additive manufacturing was cited as being one of the areas of incredible growth that industry hasn’t yet been able to fully exploit.
The next big step for industry is to take the cutting-edge technologies and give them a viable use in the modern manufacturing setting, considering adoption challenges outside of the pure technology including business operating models, change management and commercial implications.
Give them the dumb jobs
One of the major talking points of the evening was around automation and the effect it is having on manufacturing. A wide range of companies attended the dinner from a variety of sectors that gave a broad reaching insight in to the industry and some pertinent comments regarding automation.
Many revolved around augmenting human effort in order to free up engineers to do the “important, higher value” jobs. If it is a boring job, a low value job or a job that makes life difficult for operators, then it should be automated was the consensus. This goes to prove the point made in The Manufacturer’s Annual Manufacturing Report 2017, that less than a third of recent automation projects were aimed at reducing staff costs.
Freeing up the workforce to do jobs that further the business was a key theme to come from discussions about automation. If employing a robot alleviates the pressures placed on engineers and free them up to address real business concerns this is more likely to help UK improve overall productivity.
Industrial Evolution or Revolution?
Despite many firms adopting strategies around Industry 4.0, many organisations and individuals are sceptical about the language surrounding the term. The Fourth Industrial Revolution is set as the backdrop to the recent innovation, but there was a split in those attending whether or not that was the case.
There seems to be two very distinct pools of thought emerging when it comes to Industry 4.0; one school believes that the technology and increased capabilities are truly revolutionary and that we have never seen anything like this before. The other is that Industry 4.0 is simply a continuation of the innovation that has become synonymous with the manufacturing sector over the past 150 years.
It was a discussion point that proved very divisive, with some diners pointing to how the adoption of computers in manufacturing was seamless and wasn’t hailed with the same sort of fanfare as Industry 4.0. Others argued that much like steam, electrification and the internet, manufacturing is undergoing a seismic shift that marks a new era of productivity. The idea that a banner such as “I4.0” creates a useful flag for manufacturing companies to address innovation was thought to help and create general awareness across the wider industrial community.
If you’re interested in the themes raised in this dinner then please also watch the accompanying webinar hosted by IBM and The Manufacturer, click here.",https://www.themanufacturer.com/articles/chewing-over-the-cognitive-factory/,[[0.06676802]]
Mazak Certifies CNC Software Inc. as Newest VIP Partner,"Mazak has certified CNC Software Inc., a developer and supplier of computer-aided manufacturing (CAM) software, as the newest member of its Value Inspired Partners (VIP) technology program.
CNC Software established its reputation with the development of Mastercam CAD/CAM software.
The VIP program is intended to bring together producers of complementary technologies to create more innovative products and turnkey processes. Collaborating on R&D and integration efforts, the VIP program was designed to foster cooperation and technological integration.
The program also fuels the development of training solutions and seminars for manufacturers.
As a VIP, CNC Software brings programming solutions for milling, turning, wire EDM, router programming, plasma cutting and lasers, along with 3D design and drafting to Mazak customers.
Founded in 1983, CNC Software is one of the oldest companies in the PC-based CAD/CAM industry. It was one of the first to introduce CAD/CAM software designed for both machinists and engineers. While the original version of Mastercam focused on two-dimensional (2D) CAM, it was also one of the first micro-based CAM packages to include CAD capabilities.
For more information, visit the websites for Mazak and CNC Software Inc.",https://www.engineering.com/AdvancedManufacturing/ArticleID/12088/Mazak-Certifies-CNC-Software-Inc-as-Newest-VIP-Partner.aspx,[[0.06652919]]
Daimler and Bosch self-driving pilot will be held in California,"technologyDaimlerUS
The Germany-based automotive companies, Daimler and Bosch, are set to test self-driving vehicles in central California, New Atlas reports.
The firms will receive computing power from Silicon Valley’s technology company, Nvidia, and are using the unnamed California city as a trial for the SAE level 4/5 autonomous vehicles.
The project will commence towards the end of 2019 when Nvidia will use its expertise to develop the computing platform that is used on autonomous cars, despite being owned by Bosch and Daimler.
It is anticipated that the platform will process trillions of operations per second through the use of artificially intelligent processing for real-time responses.
See more:
Dr. Stephan Honle, Senior VP of Business Unit Automated Driving at Robert Bosch GmbH, said: “Developing automated driving to a level ready for series production is like a decathlon.”
“It's not enough to be good in one or two areas,” he continued.
Through the partnership, the companies aim to successfully operate a self-driving vehicle safely in urban and city environments.
Bosch and Daimler’s work will primarily take place in Silicon Valley, in addition to using its home base in Germany.",https://www.manufacturingglobal.com/technology/daimler-and-bosch-self-driving-pilot-will-be-held-california,[[0.06575786]]
New technology could help solve AI's 'memory bottleneck',"Memory-hungry, power-sapping big data might finally have met its match.
Electrical engineers at Northwestern University and the University of Messina in Italy have developed a new magnetic memory device that could potentially support the surge of data-centric computing, which requires ever-increasing power, storage and speed.
Based on antiferromagnetic (AFM) materials, the device is the smallest of its kind ever demonstrated and operates with record-low electrical current to write data.
""The rise of big data has enabled the emergence of artificial intelligence (AI) in the cloud and on edge devices and is fundamentally transforming the computing, networking and data storage industries,"" said Northwestern's Pedram Khalili, who led the research. ""However, existing hardware cannot sustain the rapid growth of data-centric computing. Our technology potentially could solve this challenge.""
The research will be published on Feb. 10 in the journal Nature Electronics.
Khalili is an associate professor of electrical and computer engineering in Northwestern's McCormick School of Engineering. He co-led the study with Giovanni Finocchio, an associate professor of electrical engineering at the University of Messina. The team also included Matthew Grayson, a professor of electrical and computer engineering at McCormick. Jiacheng Shi and Victor Lopez-Dominguez, who are both members of Khalili's laboratory, served as co-first authors of the paper.
From promise to probable
Although AI offers promise to improve many areas of society, including health care systems, transportation and security, it can only meet its potential if computing can support it.
Ideally, AI needs all the best parts of today's memory technologies: Something as fast as static random access memory (SRAM) and with a storage capacity similar to dynamic random access memory (DRAM) or Flash. On top of that, it also needs low power dissipation.
""There is no existing memory technology that meets all of these demands,"" Khalili said. ""This has resulted in a so-called 'memory bottleneck' that severely limits the performance and energy consumption of AI applications today.""
To meet this challenge, Khalili and his collaborators looked to AFM materials. In AFM materials, electrons behave like tiny magnets due to a quantum mechanical property called ""spin,"" but the material itself does not demonstrate a macroscopic magnetization because the spins are aligned in antiparallel fashion.
Typically, memory devices require an electric current to retain stored data. But in AFM materials, it is the magnetically ordered spins that perform this task, so a continuously applied electric current is not needed. As an added bonus, the data cannot be erased by external magnetic fields. Because densely packed devices will not interact with magnetic fields, AFM-based devices are very secure and easy to scale down to small dimensions.
Easily adoptable technology
Because they are inherently fast and secure and use lower power, AFM materials have been explored in past studies. But previous researchers experienced difficulties controlling the magnetic order within the materials.
Khalili and his team used pillars of antiferromagnetic platinum manganese—a geometry not previously explored. With a diameter of just 800 nanometers, these pillars are 10 times smaller than earlier AFM-based memory devices.
Importantly, the resulting device is compatible with existing semiconductor manufacturing practices, which means that current manufacturing companies could easily adopt the new technology without having to invest in new equipment.
""This brings AFM memory—and thus highly scaled and high-performance magnetic random-access memory (MRAM)—much closer to practical applications,"" Khalili said. ""This is a big deal for industry as there is a strong demand today for technologies and materials to extend the scaling and performance of MRAM and increase the return on the huge investment that industry has already made in this technology to bring it to manufacturing.""
Khalili's team is already working on the next steps toward this translation to applications.
""We are working now to further downscale these devices and to improve methods to read out their magnetic state,"" Khalili said. ""We also are looking at even more energy-efficient ways to write data into AFM materials, such as replacing the electric current with an electric voltage, a challenging task that could further increase the energy efficiency by another order of magnitude or more.""
Provided by Northwestern University",https://techxplore.com/news/2020-02-technology-ai-memory-bottleneck.html,[[0.06575107]]
“AI is on the verge of changing everything” said Charlie Rose on CBS 60 Minutes,"In a quest to understand why and where all the billions of dollars are being spent on Artificial Intelligence (AI), Charlie Rose and the CBS 60 Minutes team took us on a journey to a cancer hospital in North Carolina, Austin, Texas, and the Carnegie Mellon University robotics lab in Pittsburgh.
Governments, companies and universities are investing billions and their best minds into AI-related sciences and their efforts are beginning to pay off.
“A very comprehensive tool”
IBM is staking its future on Watson and its learning ability, particularly their deep learning which Rose characterized as “machines learning through experience, much like how humans do.” Thus far IBM has invested $15 billion in this effort.
In a 1,000 person study of cancer cases done by Chappel Hill, NC cancer doctors, IBM's Watson concurred 99% of the time with the conclusions reached by the oncologist teams, however, in 30% of the cases Watson found a new treatment or trial that was more up-to-date and with a higher chance of successful outcome than the human teams had found.
More recently Watson has been trained to see and review scans and highlight what is normal and what isn't.
Asked to sum up what Watson is doing for his hospital and oncology department, Dr. Ned Sharpless, of the UNC Lineberger Cancer Center said, “Watson is a very comprehensive tool.”
Baidu and Andrew Ng
Not to be outdone, Baidu, China's biggest search engine, launched an AI-powered chatbot to connect with patients and doctors. The new bot is called Melody, the medical assistant.
Baidu is making this effort because they fear a global shortfall of almost 13 million health-care professionals within two decades, according to the World Health Organization.
“I don't know how else to solve this problem other than to use AI,” said Andrew Ng, chief scientist at Baidu Research; Co-Chairman and Co-Founder of Coursera; and an Adjunct Professor at Stanford University. “I'm seeing just the beginnings of what will be a major trend of AI systems in health care.”
Baidu has built a 1,000-person team to work on AI, which Ng said is one of the company's top priorities. The app launched in China — the world's biggest smartphone market — along with doctor and health-care organization partners. The company is in talks with health-care organizations in the U.S. and Europe, said Ng.
Carnegie Mellon (CMU)
The 60 Minutes team explored the campus’ robotics and artificial intelligence labs with former Google VP Andrew Moore, who now runs the Carnegie Mellon’s School of Computer Science. Moore says his goal is to nurture the next generation of computer scientists who could change the world through innovation.
“When you’re programming a robot, it’s like magic, and so the thing I tell middle schoolers is the closest thing to getting to go to Hogwarts is being able to do robotics and A.I.”
“The biggest problems of the world — terrorism, mass migration, climate change — when I look at these problems, I don’t feel helpless. I feel that this generation of young computer scientists is actually building technology to put the world right.”
Artificial General Intelligence (AGI)
Artificial general intelligence (AGI) is the intelligence of a machine that could successfully perform any intellectual task that a human being can. It is a primary goal of artificial intelligence research and an important topic for science fiction writers and futurists. Charlie Rose interviewed David Hansen and his new Sophia robot during a South by Southwest event in Austin, TX during which one can see the present state of the art in artificial general intelligence. Sophia misses cues, makes inappropriate responses and can't really carry on a conversation – but that's not to say that researchers like Hansen aren't well on their way to writing code that can learn and write its own code predicated on what it learned (and never forgets).
Compare this video to a more descriptive Hanson video interview on CNBC:
Most mainstream AI researchers doubt that progress will be as rapid as the timeline suggested by Ray Kurzweil in his book “The Singularity is Near.” He predicts AGI will become available sometime between 2025 and 2045. But the race is on and fueled by the billions of dollars of investment being spent worldwide and the talent grab for the smartest teams of scientiests and their companies to make real AGI happen.",https://www.therobotreport.com/ai-is-on-the-verge-of-changing-everything-said-charlie-rose-on-cbs-60-minutes/,[[0.06559768]]
How technology is shaping a new era for the manufacturing workforce,"By Nick Offin, Head of Sales, Marketing and Operations, Toshiba Northern Europe . Dec 22, 2018, 9:00AM
The manufacturing industry is poised to transform the way its employees work in the coming years, beneftting from technological advances taking place at an unprecedented rate. In recent times, device advancements and the arrival of 4G and cloud have enabled organisations to transition to new levels of efficiency, but a new wave of technological innovations are set to drive this further. The manufacturing industry – with a significant proportion of field-based and frontline workers – is well-placed to be at the forefront of this trend. But what are the catalysts behind this new era of mobility, and where will it take the manufacturing sector?
5G creating a new era of mobility
The mainstream arrival of 5G will not only provide enhanced network speeds, but also greater capacity, both which should enable manufacturers to deliver new capabilities to their workforces. Through 5G, they will benefit from faster download and upload speeds, lower latency, and the ability to run greater capacity applications simultaneously – something particularly useful within a sector where heavy-duty machinery and complex software solutions are integral to product development and innovation.
But a subsequent impact of 5G – and where many organisations expect to see its true value – will be in its ability to serve as the foundations for greater IoT adoption in the enterprise. According to Ericsson’s recent mobility report, the number of cellular IoT connections is expected to reach 4.1 billion by 2024, with the company highlighting how such connections will help companies “to address the diverse and evolving requirements across a wide range of use cases,” one of which being manufacturing.
Through the looking glass of IoT
A recent Zebra survey found that 86% of organisations expect to increase their spending on IoT over the next couple of years. 5G, when combined with the arrival of mobile edge computing solutions, is creating an environment with the capacity, speed and data efficiency needed for widespread IoT adoption and innovation. As a result, we’re already seeing wearable solutions – most notably smart glasses – begin to permeate the workplace. By tethering to a mobile edge computing solution which, through processing data at the edge reduces latency and operational strain on the network core, this new wave of IoT-based solutions can have a considerable impact on digitally transforming the manufacturing sector.
See also
Take, for example, workers on the manufacturing line in an assembly plant. Assisted Reality smart glasses can be used by employees to access and overlay highly-detailed specifications or instructions in real-time, ensuring greater manufacturing precision, reduced errors, and a more efficient overall process. Remote expertise can also be sought through collaboration tools, all while providing a hands-free experience so actions can be undertaken in real-time.
Securing the future
Of course, the rise of IoT brings with it data proliferation at an unprecedented scale, meaning the workforce of the future must be both educated about and protected against an increasingly diverse array of cyber-threats. SonicWall research, for example, revealed a 275% annual increase in the number of encrypted threats, as well as a 101.2% rise in the number of ransomware variants in 2017. And manufacturers are finding themselves in the firing line. An EEF report found 48% to have at some point been affected by a cyber-attack – half of which suffered financial loss or business disruption as a result. Again, mobile edge computing solutions can play an important role here – especially as IT leaders try to ensure security across an ever-extending network perimeter – by enabling data communication to be locally encrypted and translated to a communication protocol before being sent to the company’s network core via the cloud.
Given the nature of the threat faced by the industry, it’s no real surprise to see that 72% of IT decision makers within manufacturing regard data security as a key IT investment, according to Toshiba. Of course, field-based and frontline workers offer concerns in this respect, but equally the traditional office-based workers – whether in finance, sales or HR – are also potential weak links, especially as mobile and remote working continue to grow in popularity. To ensure the workforce remains protected, manufacturers need to educate their employees about implementing an authentication strategy as part of the businesses’ IT infrastructure – including laptops which boast biometric features such as fingerprint sensors, and other deeper security solutions like mobile edge computing that can recognise cyber threats before they reach the network.
Manufacturers are now entering an environment in which they are able to accumulate, analyse and act on data – itself collected in more diverse and convenient locations – and use that to create further competitive advantages and revenue streams. Within such an environment, the future workforce must strive to learn and embrace new skills and capabilities delivered by IoT solutions which can drive new levels of digital transformation across the sector.",https://www.manufacturingglobal.com/technology/how-technology-shaping-new-era-manufacturing-workforce,[[0.06549543]]
Capgemini: Smart factories could add $1.5trn to global economy,"technologySmart Manufacturing
In its latest report, multinational consultancy firm Capgemini predicts that smart factories are set to become revolutionary within the manufacturing industry.
The report found that smart factories could add anywhere between $500bn to $1.5trn in value to the global economy over the next five years, as firms increasingly look to digitise their operations in order to stay ahead of the game.
See also:
“Manufacturing under Industry 4.0 has access to digital technologies such as the Internet-of-Things, Big Data Analytics, Artificial Intelligence, Advanced Robotics, 3D printing, and Cloud Computing that have opened the door to incredible gains for early adopters,” Capgemini stated.
Currently, only 6% of manufacturers can be classified as ‘digital masters’. This, combined with the fact that as many as 76% of manufacturers currently have a smart factory initiative whilst only 14% of these are satisfied, suggests that the market for smart factories is set to explode within the next decade.
Business expectations are also likely to act as a driving factor, with manufacturers expecting on-time-delivery to accelerate by 13 times compared to 1990.
The potential benefits that would be available to businesses are countless, with the likes of IoT, big data analytics, AI, robotics, 3D printing and cloud-based computing services all paving the way for success.
Key sectors where manufacturers are already harnessing the potential of smart factories include industrial manufacturing, automotive, consumer goods, energy & utilities, aerospace & defence and the pharma, biotech and life science industries.",https://www.manufacturingglobal.com/technology/capgemini-smart-factories-could-add-15trn-global-economy,[[0.06457754]]
